bitrate_kbps_segment_size,bitrate_kbps_target,coding_height,coding_res,coding_width,display_height,display_res,display_width,dts,framerate,gop_length,i_sizes_average,iframe_ratio,noni_sizes_average,sample_index,pvs_id
9247.35790423,10000,1080,2073600,1920,1080,2073600,1920,27.958333,24,1,254377,6.41620844474,39646,27,TR04_SRC002_HRC01
9169.97651075,10000,1080,2073600,1920,1080,2073600,1920,28.958333,24,1,257861,6.59794790441,39082,28,TR04_SRC002_HRC01
9036.70993597,10000,1080,2073600,1920,1080,2073600,1920,29.958333,24,1,255952,6.65882720225,38438,29,TR04_SRC002_HRC01
8920.13720675,10000,1080,2073600,1920,1080,2073600,1920,30.958333,24,1,255322,6.74883696342,37832,30,TR04_SRC002_HRC01
8898.8185631,10000,1080,2073600,1920,1080,2073600,1920,31.958333,24,1,255487,6.77504640679,37710,31,TR04_SRC002_HRC01
8907.68015401,10000,1080,2073600,1920,1080,2073600,1920,32.958333,24,1,255418,6.76424788136,37760,32,TR04_SRC002_HRC01
8811.56508159,10000,1080,2073600,1920,1080,2073600,1920,33.958333,24,1,253679,6.79904049744,37311,33,TR04_SRC002_HRC01
8800.89774313,10000,1080,2073600,1920,1080,2073600,1920,34.958333,24,1,248364,6.62781202466,37473,34,TR04_SRC002_HRC01
8605.18276605,10000,1080,2073600,1920,1080,2073600,1920,35.958333,24,1,242756,6.62489424992,36643,35,TR04_SRC002_HRC01
8448.65471556,10000,1080,2073600,1920,1080,2073600,1920,36.958333,24,1,238410,6.62747060295,35973,36,TR04_SRC002_HRC01
8449.66360937,10000,1080,2073600,1920,1080,2073600,1920,37.958333,24,1,233683,6.45997125007,36174,37,TR04_SRC002_HRC01
8645.70566525,10000,1080,2073600,1920,1080,2073600,1920,38.958333,24,1,239476,6.47267419861,36998,38,TR04_SRC002_HRC01
8871.31508376,10000,1080,2073600,1920,1080,2073600,1920,39.958333,24,1,243486,6.39809754047,38056,39,TR04_SRC002_HRC01
9135.42841135,10000,1080,2073600,1920,1080,2073600,1920,40.958333,24,1,253177,6.4771029472,39088,40,TR04_SRC002_HRC01
9233.7288191,10000,1080,2073600,1920,1080,2073600,1920,41.958333,24,1,260219,6.61629799136,39330,41,TR04_SRC002_HRC01
9193.24920975,10000,1080,2073600,1920,1080,2073600,1920,42.958333,24,1,253807,6.44572836245,39376,42,TR04_SRC002_HRC01
9085.20498016,10000,1080,2073600,1920,1080,2073600,1920,43.958333,24,1,246495,6.30551007879,39092,43,TR04_SRC002_HRC01
8989.54204609,10000,1080,2073600,1920,1080,2073600,1920,44.958333,24,1,238207,6.12121289991,38915,44,TR04_SRC002_HRC01
8981.93906724,10000,1080,2073600,1920,1080,2073600,1920,45.958333,24,1,228744,5.82564624984,39265,45,TR04_SRC002_HRC01
9044.04515912,10000,1080,2073600,1920,1080,2073600,1920,46.958333,24,1,221323,5.54583040994,39908,46,TR04_SRC002_HRC01
9207.40178129,10000,1080,2073600,1920,1080,2073600,1920,47.958333,24,1,217351,5.30668001367,40958,47,TR04_SRC002_HRC01
9417.45812171,10000,1080,2073600,1920,1080,2073600,1920,48.958333,24,1,218178,5.18693388489,42063,48,TR04_SRC002_HRC01
9508.94999938,10000,1080,2073600,1920,1080,2073600,1920,49.958333,24,1,217281,5.10085217269,42597,49,TR04_SRC002_HRC01
9710.84273431,10000,1080,2073600,1920,1080,2073600,1920,50.958333,24,1,217281,5.01467839092,43329,50,TR04_SRC002_HRC01
9845.46701404,10000,1080,2073600,1920,1080,2073600,1920,51.958333,24,1,218968,4.97790306447,43988,51,TR04_SRC002_HRC01
10013.913771,10000,1080,2073600,1920,1080,2073600,1920,52.958333,24,1,219641,4.89461603601,44874,52,TR04_SRC002_HRC01
10212.8542972,10000,1080,2073600,1920,1080,2073600,1920,53.958333,24,1,220499,4.80201663836,45918,53,TR04_SRC002_HRC01
10274.7690018,10000,1080,2073600,1920,1080,2073600,1920,54.958333,24,1,225070,4.88698295516,46055,54,TR04_SRC002_HRC01
10493.5349089,10000,1080,2073600,1920,1080,2073600,1920,55.958333,24,1,230634,4.90689757883,47002,55,TR04_SRC002_HRC01
10748.1792453,10000,1080,2073600,1920,1080,2073600,1920,56.958333,24,1,235283,4.88301095799,48184,56,TR04_SRC002_HRC01
10910.2747178,10000,1080,2073600,1920,1080,2073600,1920,57.958333,24,1,242666,4.97837682587,48744,57,TR04_SRC002_HRC01
10802.0459473,10000,1080,2073600,1920,1080,2073600,1920,58.958333,24,1,233390,4.80631808728,48559,58,TR04_SRC002_HRC01
10573.5202118,10000,1080,2073600,1920,1080,2073600,1920,59.958333,24,1,224027,4.69422093705,47724,59,TR04_SRC002_HRC01
512.872463768,500,480,408960,852,1080,2073600,1920,0.96,25,1,14959,7.4795,2000,0,TR04_SRC103_HRC80
500.558139535,500,480,408960,852,1080,2073600,1920,1.96,25,1,14338,7.28556910569,1968,1,TR04_SRC103_HRC80
528.163803681,500,480,408960,852,1080,2073600,1920,2.96,25,1,14110,6.63687676388,2126,2,TR04_SRC103_HRC80
569.705413105,500,480,408960,852,1080,2073600,1920,3.96,25,1,13808,5.85332768122,2359,3,TR04_SRC103_HRC80
587.115425532,500,480,408960,852,1080,2073600,1920,4.96,25,1,13469,5.45966761248,2467,4,TR04_SRC103_HRC80
576.937157107,500,480,408960,852,1080,2073600,1920,5.96,25,1,13037,5.35400410678,2435,5,TR04_SRC103_HRC80
592.239906103,500,480,408960,852,1080,2073600,1920,6.96,25,1,12750,5.04151838671,2529,6,TR04_SRC103_HRC80
607.055432373,500,480,408960,852,1080,2073600,1920,7.96,25,1,13197,5.09930448223,2588,7,TR04_SRC103_HRC80
603.533193277,500,480,408960,852,1080,2073600,1920,8.96,25,1,13214,5.14163424125,2570,8,TR04_SRC103_HRC80
578.0416,500,480,408960,852,1080,2073600,1920,9.96,25,1,12243,4.8972,2500,9,TR04_SRC103_HRC80
560.2428,500,480,408960,852,1080,2073600,1920,10.96,25,1,11450,4.69262295082,2440,10,TR04_SRC103_HRC80
544.2496,500,480,408960,852,1080,2073600,1920,11.96,25,1,10696,4.47906197655,2388,11,TR04_SRC103_HRC80
531.5244,500,480,408960,852,1080,2073600,1920,12.96,25,1,10392,4.45053533191,2335,12,TR04_SRC103_HRC80
525.4744,500,480,408960,852,1080,2073600,1920,13.96,25,1,10262,4.44434820269,2309,13,TR04_SRC103_HRC80
532.6912,500,480,408960,852,1080,2073600,1920,14.96,25,1,10403,4.44572649573,2340,14,TR04_SRC103_HRC80
543.356,500,480,408960,852,1080,2073600,1920,15.96,25,1,10864,4.57046697518,2377,15,TR04_SRC103_HRC80
530.6764,500,480,408960,852,1080,2073600,1920,16.96,25,1,11227,4.88980836237,2296,16,TR04_SRC103_HRC80
516.7308,500,480,408960,852,1080,2073600,1920,17.96,25,1,11506,5.2039800995,2211,17,TR04_SRC103_HRC80
513.6964,500,480,408960,852,1080,2073600,1920,18.96,25,1,11883,5.45091743119,2180,18,TR04_SRC103_HRC80
531.034,500,480,408960,852,1080,2073600,1920,19.96,25,1,11992,5.29214474846,2266,19,TR04_SRC103_HRC80
548.6632,500,480,408960,852,1080,2073600,1920,20.96,25,1,12575,5.39005572225,2333,20,TR04_SRC103_HRC80
546.0236,500,480,408960,852,1080,2073600,1920,21.96,25,1,13182,5.74629468178,2294,21,TR04_SRC103_HRC80
518.0012,500,480,408960,852,1080,2073600,1920,22.96,25,1,13569,6.36444652908,2132,22,TR04_SRC103_HRC80
475.6912,500,480,408960,852,1080,2073600,1920,23.96,25,1,13572,7.09832635983,1912,23,TR04_SRC103_HRC80
455.848,500,480,408960,852,1080,2073600,1920,24.96,25,1,13429,7.40297684675,1814,24,TR04_SRC103_HRC80
439.4408,500,480,408960,852,1080,2073600,1920,25.96,25,1,13381,7.73021374928,1731,25,TR04_SRC103_HRC80
413.0236,500,480,408960,852,1080,2073600,1920,26.96,25,1,13271,8.30475594493,1598,26,TR04_SRC103_HRC80
386.0276,500,480,408960,852,1080,2073600,1920,27.96,25,1,12477,8.37382550336,1490,27,TR04_SRC103_HRC80
379.3928,500,480,408960,852,1080,2073600,1920,28.96,25,1,12159,8.27705922396,1469,28,TR04_SRC103_HRC80
380.524,500,480,408960,852,1080,2073600,1920,29.96,25,1,11705,7.83467202142,1494,29,TR04_SRC103_HRC80
406.9996,500,480,408960,852,1080,2073600,1920,30.96,25,1,11236,6.80557238038,1651,30,TR04_SRC103_HRC80
443.4708,500,480,408960,852,1080,2073600,1920,31.96,25,1,10777,5.79408602151,1860,31,TR04_SRC103_HRC80
454.1532,500,480,408960,852,1080,2073600,1920,32.96,25,1,10249,5.28844169247,1938,32,TR04_SRC103_HRC80
465.3268,500,480,408960,852,1080,2073600,1920,33.96,25,1,10539,5.31199596774,1984,33,TR04_SRC103_HRC80
464.0344,500,480,408960,852,1080,2073600,1920,34.96,25,1,10562,5.3451417004,1976,34,TR04_SRC103_HRC80
450.1776,500,480,408960,852,1080,2073600,1920,35.96,25,1,10017,5.19823559938,1927,35,TR04_SRC103_HRC80
460.472,500,480,408960,852,1080,2073600,1920,36.96,25,1,9852,4.95822848515,1987,36,TR04_SRC103_HRC80
463.9044,500,480,408960,852,1080,2073600,1920,37.96,25,1,9659,4.79831097864,2013,37,TR04_SRC103_HRC80
467.6504,500,480,408960,852,1080,2073600,1920,38.96,25,1,9287,4.53466796875,2048,38,TR04_SRC103_HRC80
453.6404,500,480,408960,852,1080,2073600,1920,39.96,25,1,9116,4.59939455096,1982,39,TR04_SRC103_HRC80
446.8588,500,480,408960,852,1080,2073600,1920,40.96,25,1,8983,4.59959037378,1953,40,TR04_SRC103_HRC80
487.6728,500,480,408960,852,1080,2073600,1920,41.96,25,1,9487,4.42490671642,2144,41,TR04_SRC103_HRC80
522.3784,500,480,408960,852,1080,2073600,1920,42.96,25,1,9996,4.33854166667,2304,42,TR04_SRC103_HRC80
556.3072,500,480,408960,852,1080,2073600,1920,43.96,25,1,11017,4.51886792453,2438,43,TR04_SRC103_HRC80
569.4236,500,480,408960,852,1080,2073600,1920,44.96,25,1,11298,4.53007217322,2494,44,TR04_SRC103_HRC80
585.4064,500,480,408960,852,1080,2073600,1920,45.96,25,1,11545,4.49746786132,2567,45,TR04_SRC103_HRC80
584.2512,500,480,408960,852,1080,2073600,1920,46.96,25,1,11792,4.62250098001,2551,46,TR04_SRC103_HRC80
578.1748,500,480,408960,852,1080,2073600,1920,47.96,25,1,11957,4.75805809789,2513,47,TR04_SRC103_HRC80
569.3664,500,480,408960,852,1080,2073600,1920,48.96,25,1,11861,4.80008093889,2471,48,TR04_SRC103_HRC80
555.432,500,480,408960,852,1080,2073600,1920,49.96,25,1,11751,4.89013732834,2403,49,TR04_SRC103_HRC80
526.9112,500,480,408960,852,1080,2073600,1920,50.96,25,1,11677,5.1736818786,2257,50,TR04_SRC103_HRC80
509.4852,500,480,408960,852,1080,2073600,1920,51.96,25,1,11730,5.42051756007,2164,51,TR04_SRC103_HRC80
503.842,500,480,408960,852,1080,2073600,1920,52.96,25,1,11817,5.54528390427,2131,52,TR04_SRC103_HRC80
496.6216,500,480,408960,852,1080,2073600,1920,53.96,25,1,11506,5.46084480304,2107,53,TR04_SRC103_HRC80
502.459119497,500,480,408960,852,1080,2073600,1920,54.96,25,1,11506,5.43248347498,2118,54,TR04_SRC103_HRC80
504.323451327,500,480,408960,852,1080,2073600,1920,55.96,25,1,11504,5.40855665256,2127,55,TR04_SRC103_HRC80
507.223887588,500,480,408960,852,1080,2073600,1920,56.96,25,1,11714,5.49437148218,2132,56,TR04_SRC103_HRC80
512.768159204,500,480,408960,852,1080,2073600,1920,57.96,25,1,11868,5.51230840687,2153,57,TR04_SRC103_HRC80
512.104509284,500,480,408960,852,1080,2073600,1920,58.96,25,1,12028,5.62056074766,2140,58,TR04_SRC103_HRC80
509.279545455,500,480,408960,852,1080,2073600,1920,59.96,25,1,12505,5.94626723728,2103,59,TR04_SRC103_HRC80
501.324770642,500,480,408960,852,1080,2073600,1920,60.96,25,1,13072,6.4267453294,2034,60,TR04_SRC103_HRC80
458.077483444,500,480,408960,852,1080,2073600,1920,61.96,25,1,12841,7.07493112948,1815,61,TR04_SRC103_HRC80
409.658483755,500,480,408960,852,1080,2073600,1920,62.96,25,1,11485,7.08950617284,1620,62,TR04_SRC103_HRC80
357.477777778,500,480,408960,852,1080,2073600,1920,63.96,25,1,9887,6.97741707833,1417,63,TR04_SRC103_HRC80
2727.11927395,2500,1080,2073600,1920,1080,2073600,1920,0.958333,24,1,64026,5.31909944338,12037,0,TR04_SRC104_HRC88
2786.95103773,2500,1080,2073600,1920,1080,2073600,1920,1.958333,24,1,64873,5.2631023852,12326,1,TR04_SRC104_HRC88
2856.97037501,2500,1080,2073600,1920,1080,2073600,1920,2.958333,24,1,65324,5.14929843922,12686,2,TR04_SRC104_HRC88
2846.27951548,2500,1080,2073600,1920,1080,2073600,1920,3.958333,24,1,64089,5.05354045103,12682,3,TR04_SRC104_HRC88
2832.92933657,2500,1080,2073600,1920,1080,2073600,1920,4.958333,24,1,63374,5.01336919548,12641,4,TR04_SRC104_HRC88
2803.57207142,2500,1080,2073600,1920,1080,2073600,1920,5.958333,24,1,62801,5.02166959859,12506,5,TR04_SRC104_HRC88
2773.16557938,2500,1080,2073600,1920,1080,2073600,1920,6.958333,24,1,62409,5.05008901117,12358,6,TR04_SRC104_HRC88
2738.80208958,2500,1080,2073600,1920,1080,2073600,1920,7.958333,24,1,62222,5.10895804253,12179,7,TR04_SRC104_HRC88
2728.42533049,2500,1080,2073600,1920,1080,2073600,1920,8.958333,24,1,62117,5.12220664633,12127,8,TR04_SRC104_HRC88
2716.69128526,2500,1080,2073600,1920,1080,2073600,1920,9.958333,24,1,62183,5.11163173037,12165,9,TR04_SRC104_HRC88
2719.23055513,2500,1080,2073600,1920,1080,2073600,1920,10.958333,24,1,63061,5.19319772709,12143,10,TR04_SRC104_HRC88
2755.67859758,2500,1080,2073600,1920,1080,2073600,1920,11.958333,24,1,63605,5.16358175028,12318,11,TR04_SRC104_HRC88
2798.29464078,2500,1080,2073600,1920,1080,2073600,1920,12.958333,24,1,64836,5.18771003361,12498,12,TR04_SRC104_HRC88
2832.58700945,2500,1080,2073600,1920,1080,2073600,1920,13.958333,24,1,65747,5.19903526807,12646,13,TR04_SRC104_HRC88
2861.03484867,2500,1080,2073600,1920,1080,2073600,1920,14.958333,24,1,64364,5.00575517188,12858,14,TR04_SRC104_HRC88
2907.38103323,2500,1080,2073600,1920,1080,2073600,1920,15.958333,24,1,62285,4.7203486169,13195,15,TR04_SRC104_HRC88
2934.35260869,2500,1080,2073600,1920,1080,2073600,1920,16.958333,24,1,60135,4.47766195086,13430,16,TR04_SRC104_HRC88
2909.78923108,2500,1080,2073600,1920,1080,2073600,1920,17.958333,24,1,58037,4.33629707113,13384,17,TR04_SRC104_HRC88
2843.41427983,2500,1080,2073600,1920,1080,2073600,1920,18.958333,24,1,56483,4.31563264059,13088,18,TR04_SRC104_HRC88
2767.76488085,2500,1080,2073600,1920,1080,2073600,1920,19.958333,24,1,54534,4.27449443486,12758,19,TR04_SRC104_HRC88
2670.29860421,2500,1080,2073600,1920,1080,2073600,1920,20.958333,24,1,52729,4.28551690507,12304,20,TR04_SRC104_HRC88
2598.49638948,2500,1080,2073600,1920,1080,2073600,1920,21.958333,24,1,50698,4.2255375896,11998,21,TR04_SRC104_HRC88
2510.95911901,2500,1080,2073600,1920,1080,2073600,1920,22.958333,24,1,50117,4.33988569449,11548,22,TR04_SRC104_HRC88
2502.28872491,2500,1080,2073600,1920,1080,2073600,1920,23.958333,24,1,49071,4.25077962578,11544,23,TR04_SRC104_HRC88
2469.36800288,2500,1080,2073600,1920,1080,2073600,1920,24.958333,24,1,47810,4.18761496015,11417,24,TR04_SRC104_HRC88
2496.79251835,2500,1080,2073600,1920,1080,2073600,1920,25.958333,24,1,46623,4.01403357727,11615,25,TR04_SRC104_HRC88
2554.37722678,2500,1080,2073600,1920,1080,2073600,1920,26.958333,24,1,47075,3.95289277017,11909,26,TR04_SRC104_HRC88
2595.56550687,2500,1080,2073600,1920,1080,2073600,1920,27.958333,24,1,47594,3.92981586987,12111,27,TR04_SRC104_HRC88
2608.22257472,2500,1080,2073600,1920,1080,2073600,1920,28.958333,24,1,47488,3.89757058437,12184,28,TR04_SRC104_HRC88
2601.41685046,2500,1080,2073600,1920,1080,2073600,1920,29.958333,24,1,47701,3.9298896029,12138,29,TR04_SRC104_HRC88
2558.86373786,2500,1080,2073600,1920,1080,2073600,1920,30.958333,24,1,47893,4.02496008068,11899,30,TR04_SRC104_HRC88
2504.65643874,2500,1080,2073600,1920,1080,2073600,1920,31.958333,24,1,48265,4.16436583261,11590,31,TR04_SRC104_HRC88
2449.95130644,2500,1080,2073600,1920,1080,2073600,1920,32.958333,24,1,49318,4.38382222222,11250,32,TR04_SRC104_HRC88
2405.06495155,2500,1080,2073600,1920,1080,2073600,1920,33.958333,24,1,49792,4.53190133794,10987,33,TR04_SRC104_HRC88
2341.62008124,2500,1080,2073600,1920,1080,2073600,1920,34.958333,24,1,50370,4.74338449948,10619,34,TR04_SRC104_HRC88
2287.77713828,2500,1080,2073600,1920,1080,2073600,1920,35.958333,24,1,51550,5.01556723098,10278,35,TR04_SRC104_HRC88
2325.24008701,2500,1080,2073600,1920,1080,2073600,1920,36.958333,24,1,52071,4.97810707457,10460,36,TR04_SRC104_HRC88
2292.29010427,2500,1080,2073600,1920,1080,2073600,1920,37.958333,24,1,51763,5.02846318244,10294,37,TR04_SRC104_HRC88
2271.81000089,2500,1080,2073600,1920,1080,2073600,1920,38.958333,24,1,51708,5.07687776141,10185,38,TR04_SRC104_HRC88
2259.52129752,2500,1080,2073600,1920,1080,2073600,1920,39.958333,24,1,51838,5.12587758331,10113,39,TR04_SRC104_HRC88
2251.66579461,2500,1080,2073600,1920,1080,2073600,1920,40.958333,24,1,52442,5.22070681931,10045,40,TR04_SRC104_HRC88
2245.35349437,2500,1080,2073600,1920,1080,2073600,1920,41.958333,24,1,52724,5.27292729273,9999,41,TR04_SRC104_HRC88
2263.12116852,2500,1080,2073600,1920,1080,2073600,1920,42.958333,24,1,55368,5.54400720937,9987,42,TR04_SRC104_HRC88
2236.45182029,2500,1080,2073600,1920,1080,2073600,1920,43.958333,24,1,57978,5.95623587426,9734,43,TR04_SRC104_HRC88
2222.73254799,2500,1080,2073600,1920,1080,2073600,1920,44.958333,24,1,60561,6.33947451062,9553,44,TR04_SRC104_HRC88
2151.49670869,2500,1080,2073600,1920,1080,2073600,1920,45.958333,24,1,61308,6.71059544658,9136,45,TR04_SRC104_HRC88
2081.65977261,2500,1080,2073600,1920,1080,2073600,1920,46.958333,24,1,61728,7.06270022883,8740,46,TR04_SRC104_HRC88
2031.37862162,2500,1080,2073600,1920,1080,2073600,1920,47.958333,24,1,61875,7.31296537052,8461,47,TR04_SRC104_HRC88
1981.76926484,2500,1080,2073600,1920,1080,2073600,1920,48.958333,24,1,62021,7.57647202541,8186,48,TR04_SRC104_HRC88
2051.49998048,2500,1080,2073600,1920,1080,2073600,1920,49.958333,24,1,67918,8.16224011537,8321,49,TR04_SRC104_HRC88
2041.28345921,2500,1080,2073600,1920,1080,2073600,1920,50.958333,24,1,67918,8.34270974082,8141,50,TR04_SRC104_HRC88
2011.84923854,2500,1080,2073600,1920,1080,2073600,1920,51.958333,24,1,67743,8.48059589384,7988,51,TR04_SRC104_HRC88
1990.06031481,2500,1080,2073600,1920,1080,2073600,1920,52.958333,24,1,67457,8.55836082213,7882,52,TR04_SRC104_HRC88
1970.56473548,2500,1080,2073600,1920,1080,2073600,1920,53.958333,24,1,67602,8.70038610039,7770,53,TR04_SRC104_HRC88
1987.44810042,2500,1080,2073600,1920,1080,2073600,1920,54.958333,24,1,68587,8.77183783092,7819,54,TR04_SRC104_HRC88
2026.84721379,2500,1080,2073600,1920,1080,2073600,1920,55.958333,24,1,69519,8.69857357357,7992,55,TR04_SRC104_HRC88
1963.0698339,2500,1080,2073600,1920,1080,2073600,1920,56.958333,24,1,71085,9.38044338876,7578,56,TR04_SRC104_HRC88
1972.0708901,2500,1080,2073600,1920,1080,2073600,1920,57.958333,24,1,73168,9.70912951168,7536,57,TR04_SRC104_HRC88
2014.77733633,2500,1080,2073600,1920,1080,2073600,1920,58.958333,24,1,76069,9.95406961528,7642,58,TR04_SRC104_HRC88
2075.66339469,2500,1080,2073600,1920,1080,2073600,1920,59.958333,24,1,79440,10.1507794531,7826,59,TR04_SRC104_HRC88
2736.77856779,2500,1080,2073600,1920,1080,2073600,1920,0.966667,30,1,54686,5.51826437941,9910,0,TR04_SRC112_HRC83
2736.77856779,2500,1080,2073600,1920,1080,2073600,1920,1.966667,30,1,54686,5.51826437941,9910,1,TR04_SRC112_HRC83
2736.77856779,2500,1080,2073600,1920,1080,2073600,1920,2.966667,30,1,54686,5.51826437941,9910,2,TR04_SRC112_HRC83
2736.77856779,2500,1080,2073600,1920,1080,2073600,1920,3.966667,30,1,54686,5.51826437941,9910,3,TR04_SRC112_HRC83
2736.77856779,2500,1080,2073600,1920,1080,2073600,1920,4.966667,30,1,54686,5.51826437941,9910,4,TR04_SRC112_HRC83
2736.77856779,2500,1080,2073600,1920,1080,2073600,1920,5.966667,30,1,54686,5.51826437941,9910,5,TR04_SRC112_HRC83
2736.77856779,2500,1080,2073600,1920,1080,2073600,1920,6.966667,30,1,54686,5.51826437941,9910,6,TR04_SRC112_HRC83
2736.77856779,2500,1080,2073600,1920,1080,2073600,1920,7.966667,30,1,54686,5.51826437941,9910,7,TR04_SRC112_HRC83
2736.77856779,2500,1080,2073600,1920,1080,2073600,1920,8.966667,30,1,54686,5.51826437941,9910,8,TR04_SRC112_HRC83
2745.60257308,2500,1080,2073600,1920,1080,2073600,1920,9.966667,30,1,60716,6.12674066599,9910,9,TR04_SRC112_HRC83
417.129771298,500,480,408960,852,1080,2073600,1920,10.966667,30,1,15847,12.6674660272,1251,10,TR04_SRC112_HRC83
417.129771298,500,480,408960,852,1080,2073600,1920,11.966667,30,1,15847,12.6674660272,1251,11,TR04_SRC112_HRC83
417.129771298,500,480,408960,852,1080,2073600,1920,12.966667,30,1,15847,12.6674660272,1251,12,TR04_SRC112_HRC83
417.129771298,500,480,408960,852,1080,2073600,1920,13.966667,30,1,15847,12.6674660272,1251,13,TR04_SRC112_HRC83
417.129771298,500,480,408960,852,1080,2073600,1920,14.966667,30,1,15847,12.6674660272,1251,14,TR04_SRC112_HRC83
417.129771298,500,480,408960,852,1080,2073600,1920,15.966667,30,1,15847,12.6674660272,1251,15,TR04_SRC112_HRC83
417.129771298,500,480,408960,852,1080,2073600,1920,16.966667,30,1,15847,12.6674660272,1251,16,TR04_SRC112_HRC83
417.129771298,500,480,408960,852,1080,2073600,1920,17.966667,30,1,15847,12.6674660272,1251,17,TR04_SRC112_HRC83
417.129771298,500,480,408960,852,1080,2073600,1920,18.966667,30,1,15847,12.6674660272,1251,18,TR04_SRC112_HRC83
409.513125232,500,480,408960,852,1080,2073600,1920,19.966667,30,1,16361,13.0783373301,1251,19,TR04_SRC112_HRC83
2066.4902649,2500,1080,2073600,1920,1080,2073600,1920,20.966667,30,1,53658,7.60459183673,7056,20,TR04_SRC112_HRC83
2066.4902649,2500,1080,2073600,1920,1080,2073600,1920,21.966667,30,1,53658,7.60459183673,7056,21,TR04_SRC112_HRC83
2066.4902649,2500,1080,2073600,1920,1080,2073600,1920,22.966667,30,1,53658,7.60459183673,7056,22,TR04_SRC112_HRC83
2066.4902649,2500,1080,2073600,1920,1080,2073600,1920,23.966667,30,1,53658,7.60459183673,7056,23,TR04_SRC112_HRC83
2066.4902649,2500,1080,2073600,1920,1080,2073600,1920,24.966667,30,1,53658,7.60459183673,7056,24,TR04_SRC112_HRC83
2066.4902649,2500,1080,2073600,1920,1080,2073600,1920,25.966667,30,1,53658,7.60459183673,7056,25,TR04_SRC112_HRC83
2066.4902649,2500,1080,2073600,1920,1080,2073600,1920,26.966667,30,1,53658,7.60459183673,7056,26,TR04_SRC112_HRC83
2066.4902649,2500,1080,2073600,1920,1080,2073600,1920,27.966667,30,1,53658,7.60459183673,7056,27,TR04_SRC112_HRC83
2066.4902649,2500,1080,2073600,1920,1080,2073600,1920,28.966667,30,1,53658,7.60459183673,7056,28,TR04_SRC112_HRC83
2049.34838646,2500,1080,2073600,1920,1080,2073600,1920,29.966667,30,1,56291,7.97774943311,7056,29,TR04_SRC112_HRC83
616.793367934,500,480,408960,852,1080,2073600,1920,30.966667,30,1,15683,7.40812470477,2117,30,TR04_SRC112_HRC83
616.793367934,500,480,408960,852,1080,2073600,1920,31.966667,30,1,15683,7.40812470477,2117,31,TR04_SRC112_HRC83
616.793367934,500,480,408960,852,1080,2073600,1920,32.966667,30,1,15683,7.40812470477,2117,32,TR04_SRC112_HRC83
