pvs_id,sample_index,O21
VL13_SRC001_HRC01,22,4.554
VL13_SRC001_HRC01,220,4.554
VL13_SRC001_HRC01,221,4.554
VL13_SRC001_HRC01,222,4.554
VL13_SRC001_HRC01,223,4.554
VL13_SRC001_HRC01,224,4.554
VL13_SRC001_HRC01,225,4.554
VL13_SRC001_HRC01,226,4.554
VL13_SRC001_HRC01,227,4.554
VL13_SRC001_HRC01,228,4.554
VL13_SRC001_HRC01,229,4.554
VL13_SRC001_HRC01,23,4.554
VL13_SRC001_HRC01,230,4.554
VL13_SRC001_HRC01,231,4.554
VL13_SRC001_HRC01,232,4.554
VL13_SRC001_HRC01,233,4.554
VL13_SRC001_HRC01,234,4.554
VL13_SRC001_HRC01,235,4.554
VL13_SRC001_HRC01,236,4.554
VL13_SRC001_HRC01,237,4.554
VL13_SRC001_HRC01,238,4.554
VL13_SRC001_HRC01,24,4.554
VL13_SRC001_HRC01,25,4.554
VL13_SRC001_HRC01,26,4.554
VL13_SRC001_HRC01,27,4.554
VL13_SRC001_HRC01,28,4.554
VL13_SRC001_HRC01,29,4.554
VL13_SRC001_HRC01,3,4.554
VL13_SRC001_HRC01,30,4.554
VL13_SRC001_HRC01,31,4.554
VL13_SRC001_HRC01,32,4.554
VL13_SRC001_HRC01,33,4.554
VL13_SRC001_HRC01,34,4.554
VL13_SRC001_HRC01,35,4.554
VL13_SRC001_HRC01,36,4.554
VL13_SRC001_HRC01,37,4.554
VL13_SRC001_HRC01,38,4.554
VL13_SRC001_HRC01,39,4.554
VL13_SRC001_HRC01,4,4.554
VL13_SRC001_HRC01,40,4.554
VL13_SRC001_HRC01,41,4.554
VL13_SRC001_HRC01,42,4.554
VL13_SRC001_HRC01,43,4.554
VL13_SRC001_HRC01,44,4.554
VL13_SRC001_HRC01,45,4.554
VL13_SRC001_HRC01,46,4.554
VL13_SRC001_HRC01,47,4.554
VL13_SRC001_HRC01,48,4.554
VL13_SRC001_HRC01,49,4.554
VL13_SRC001_HRC01,5,4.554
VL13_SRC001_HRC01,50,4.554
VL13_SRC001_HRC01,51,4.554
VL13_SRC001_HRC01,52,4.554
VL13_SRC001_HRC01,53,4.554
VL13_SRC001_HRC01,54,4.554
VL13_SRC001_HRC01,55,4.554
VL13_SRC001_HRC01,56,4.554
VL13_SRC001_HRC01,57,4.554
VL13_SRC001_HRC01,58,4.554
VL13_SRC001_HRC01,59,4.554
VL13_SRC001_HRC01,6,4.554
VL13_SRC001_HRC01,60,4.554
VL13_SRC001_HRC01,61,4.554
VL13_SRC001_HRC01,62,4.554
VL13_SRC001_HRC01,63,4.554
VL13_SRC001_HRC01,64,4.554
VL13_SRC001_HRC01,65,4.554
VL13_SRC001_HRC01,66,4.554
VL13_SRC001_HRC01,67,4.554
VL13_SRC001_HRC01,68,4.554
VL13_SRC001_HRC01,69,4.554
VL13_SRC001_HRC01,7,4.554
VL13_SRC001_HRC01,70,4.554
VL13_SRC001_HRC01,71,4.554
VL13_SRC001_HRC01,72,4.554
VL13_SRC001_HRC01,73,4.554
VL13_SRC001_HRC01,74,4.554
VL13_SRC001_HRC01,75,4.554
VL13_SRC001_HRC01,76,4.554
VL13_SRC001_HRC01,77,4.554
VL13_SRC001_HRC01,78,4.554
VL13_SRC001_HRC01,79,4.554
VL13_SRC001_HRC01,8,4.554
VL13_SRC001_HRC01,80,4.554
VL13_SRC001_HRC01,81,4.554
VL13_SRC001_HRC01,82,4.554
VL13_SRC001_HRC01,83,4.554
VL13_SRC001_HRC01,84,4.554
VL13_SRC001_HRC01,85,4.554
VL13_SRC001_HRC01,86,4.554
VL13_SRC001_HRC01,87,4.554
VL13_SRC001_HRC01,88,4.554
VL13_SRC001_HRC01,89,4.554
VL13_SRC001_HRC01,9,4.554
VL13_SRC001_HRC01,90,4.554
VL13_SRC001_HRC01,91,4.554
VL13_SRC001_HRC01,92,4.554
VL13_SRC001_HRC01,93,4.554
VL13_SRC001_HRC01,94,4.554
VL13_SRC001_HRC01,95,4.554
VL13_SRC001_HRC01,96,4.554
VL13_SRC001_HRC01,97,4.554
VL13_SRC001_HRC01,98,4.554
VL13_SRC001_HRC01,99,4.554
VL13_SRC002_HRC02,0,4.554
VL13_SRC002_HRC02,1,4.554
VL13_SRC002_HRC02,10,4.554
VL13_SRC002_HRC02,100,4.408
VL13_SRC002_HRC02,101,4.408
VL13_SRC002_HRC02,102,4.408
VL13_SRC002_HRC02,103,4.408
VL13_SRC002_HRC02,104,4.408
VL13_SRC002_HRC02,105,4.408
VL13_SRC002_HRC02,106,4.408
VL13_SRC002_HRC02,107,4.408
VL13_SRC002_HRC02,108,4.408
VL13_SRC002_HRC02,109,4.408
VL13_SRC002_HRC02,11,4.554
VL13_SRC002_HRC02,110,4.408
VL13_SRC002_HRC02,111,4.408
VL13_SRC002_HRC02,112,4.408
VL13_SRC002_HRC02,113,4.408
VL13_SRC002_HRC02,114,4.408
VL13_SRC002_HRC02,115,4.408
VL13_SRC002_HRC02,116,4.408
VL13_SRC002_HRC02,117,4.408
VL13_SRC002_HRC02,118,4.408
VL13_SRC002_HRC02,119,4.408
VL13_SRC002_HRC02,12,4.554
VL13_SRC002_HRC02,120,4.408
VL13_SRC002_HRC02,121,4.408
VL13_SRC002_HRC02,122,4.408
VL13_SRC002_HRC02,123,4.408
VL13_SRC002_HRC02,124,4.408
VL13_SRC002_HRC02,125,4.408
VL13_SRC002_HRC02,126,4.408
VL13_SRC002_HRC02,127,4.408
VL13_SRC002_HRC02,128,4.408
VL13_SRC002_HRC02,129,4.408
VL13_SRC002_HRC02,13,4.554
VL13_SRC002_HRC02,130,4.408
VL13_SRC002_HRC02,131,4.408
VL13_SRC002_HRC02,132,4.408
VL13_SRC002_HRC02,133,4.408
VL13_SRC002_HRC02,134,4.408
VL13_SRC002_HRC02,135,4.408
VL13_SRC002_HRC02,136,4.408
VL13_SRC002_HRC02,137,4.408
VL13_SRC002_HRC02,138,4.408
VL13_SRC002_HRC02,139,4.408
VL13_SRC002_HRC02,14,4.554
VL13_SRC002_HRC02,140,4.408
VL13_SRC002_HRC02,141,4.408
VL13_SRC002_HRC02,142,4.408
VL13_SRC002_HRC02,143,4.408
VL13_SRC002_HRC02,144,4.408
VL13_SRC002_HRC02,145,4.408
VL13_SRC002_HRC02,146,4.408
VL13_SRC002_HRC02,147,4.408
VL13_SRC002_HRC02,148,4.408
VL13_SRC002_HRC02,149,4.408
VL13_SRC002_HRC02,15,4.554
VL13_SRC002_HRC02,150,4.408
VL13_SRC002_HRC02,151,4.408
VL13_SRC002_HRC02,152,4.408
VL13_SRC002_HRC02,153,4.408
VL13_SRC002_HRC02,154,4.408
VL13_SRC002_HRC02,155,4.408
VL13_SRC002_HRC02,156,4.408
VL13_SRC002_HRC02,157,4.408
VL13_SRC002_HRC02,158,4.408
VL13_SRC002_HRC02,159,4.408
VL13_SRC002_HRC02,16,4.554
VL13_SRC002_HRC02,160,4.408
VL13_SRC002_HRC02,161,4.408
VL13_SRC002_HRC02,162,4.408
VL13_SRC002_HRC02,163,4.408
VL13_SRC002_HRC02,164,4.408
VL13_SRC002_HRC02,165,4.408
VL13_SRC002_HRC02,166,4.408
VL13_SRC002_HRC02,167,4.408
VL13_SRC002_HRC02,168,4.408
VL13_SRC002_HRC02,169,4.408
VL13_SRC002_HRC02,17,4.554
VL13_SRC002_HRC02,170,4.408
VL13_SRC002_HRC02,171,4.408
VL13_SRC002_HRC02,172,4.408
VL13_SRC002_HRC02,173,4.408
VL13_SRC002_HRC02,174,4.408
VL13_SRC002_HRC02,175,4.408
VL13_SRC002_HRC02,176,4.408
VL13_SRC002_HRC02,177,4.408
VL13_SRC002_HRC02,178,4.408
VL13_SRC002_HRC02,179,4.408
VL13_SRC002_HRC02,18,4.554
VL13_SRC002_HRC02,180,4.408
VL13_SRC002_HRC02,181,4.408
VL13_SRC002_HRC02,182,4.408
VL13_SRC002_HRC02,183,4.408
VL13_SRC002_HRC02,184,4.408
VL13_SRC002_HRC02,185,4.408
VL13_SRC002_HRC02,186,4.408
VL13_SRC002_HRC02,187,4.408
VL13_SRC002_HRC02,188,4.408
VL13_SRC002_HRC02,189,4.408
VL13_SRC002_HRC02,19,4.554
VL13_SRC002_HRC02,190,4.408
VL13_SRC002_HRC02,191,4.408
VL13_SRC002_HRC02,192,4.408
VL13_SRC002_HRC02,193,4.408
VL13_SRC002_HRC02,194,4.408
VL13_SRC002_HRC02,195,4.408
VL13_SRC002_HRC02,196,4.408
VL13_SRC002_HRC02,197,4.408
VL13_SRC002_HRC02,198,4.408
VL13_SRC002_HRC02,199,4.408
VL13_SRC002_HRC02,2,4.554
VL13_SRC002_HRC02,20,4.554
VL13_SRC002_HRC02,200,4.408
VL13_SRC002_HRC02,201,4.408
VL13_SRC002_HRC02,202,4.408
VL13_SRC002_HRC02,203,4.408
VL13_SRC002_HRC02,204,4.408
VL13_SRC002_HRC02,205,4.408
VL13_SRC002_HRC02,206,4.408
VL13_SRC002_HRC02,207,4.408
VL13_SRC002_HRC02,208,4.408
VL13_SRC002_HRC02,209,4.408
VL13_SRC002_HRC02,21,4.554
VL13_SRC002_HRC02,210,4.408
VL13_SRC002_HRC02,211,4.408
VL13_SRC002_HRC02,212,4.408
VL13_SRC002_HRC02,213,4.408
VL13_SRC002_HRC02,214,4.408
VL13_SRC002_HRC02,215,4.408
VL13_SRC002_HRC02,216,4.408
VL13_SRC002_HRC02,217,4.408
VL13_SRC002_HRC02,218,4.408
VL13_SRC002_HRC02,219,4.408
VL13_SRC002_HRC02,22,4.554
VL13_SRC002_HRC02,220,4.408
VL13_SRC002_HRC02,221,4.408
VL13_SRC002_HRC02,222,4.408
VL13_SRC002_HRC02,223,4.408
VL13_SRC002_HRC02,224,4.408
VL13_SRC002_HRC02,225,4.408
VL13_SRC002_HRC02,226,4.408
VL13_SRC002_HRC02,227,4.408
VL13_SRC002_HRC02,228,4.408
VL13_SRC002_HRC02,229,4.408
VL13_SRC002_HRC02,23,4.554
VL13_SRC002_HRC02,230,4.408
VL13_SRC002_HRC02,231,4.408
VL13_SRC002_HRC02,232,4.408
VL13_SRC002_HRC02,233,4.408
VL13_SRC002_HRC02,234,4.408
VL13_SRC002_HRC02,235,4.408
VL13_SRC002_HRC02,236,4.408
VL13_SRC002_HRC02,237,4.408
VL13_SRC002_HRC02,238,4.408
VL13_SRC002_HRC02,239,4.408
VL13_SRC002_HRC02,24,4.554
VL13_SRC002_HRC02,25,4.554
VL13_SRC002_HRC02,26,4.554
VL13_SRC002_HRC02,27,4.554
VL13_SRC002_HRC02,28,4.554
VL13_SRC002_HRC02,29,4.554
VL13_SRC002_HRC02,3,4.554
VL13_SRC002_HRC02,30,4.531
VL13_SRC002_HRC02,31,4.531
VL13_SRC002_HRC02,32,4.531
VL13_SRC002_HRC02,33,4.531
VL13_SRC002_HRC02,34,4.531
VL13_SRC002_HRC02,35,4.531
VL13_SRC002_HRC02,36,4.531
VL13_SRC002_HRC02,37,4.531
VL13_SRC002_HRC02,38,4.531
VL13_SRC002_HRC02,39,4.531
VL13_SRC002_HRC02,4,4.554
VL13_SRC002_HRC02,40,4.531
VL13_SRC002_HRC02,41,4.531
VL13_SRC002_HRC02,42,4.531
VL13_SRC002_HRC02,43,4.531
VL13_SRC002_HRC02,44,4.531
VL13_SRC002_HRC02,45,4.531
VL13_SRC002_HRC02,46,4.531
VL13_SRC002_HRC02,47,4.531
VL13_SRC002_HRC02,48,4.531
VL13_SRC002_HRC02,49,4.531
VL13_SRC002_HRC02,5,4.554
VL13_SRC002_HRC02,50,4.531
VL13_SRC002_HRC02,51,4.531
VL13_SRC002_HRC02,52,4.531
VL13_SRC002_HRC02,53,4.531
VL13_SRC002_HRC02,54,4.529
VL13_SRC002_HRC02,55,4.408
VL13_SRC002_HRC02,56,4.408
VL13_SRC002_HRC02,57,4.408
VL13_SRC002_HRC02,58,4.408
VL13_SRC002_HRC02,59,4.408
VL13_SRC002_HRC02,6,4.554
VL13_SRC002_HRC02,60,4.408
VL13_SRC002_HRC02,61,4.408
VL13_SRC002_HRC02,62,4.408
VL13_SRC002_HRC02,63,4.408
VL13_SRC002_HRC02,64,4.408
VL13_SRC002_HRC02,65,4.408
VL13_SRC002_HRC02,66,4.408
VL13_SRC002_HRC02,67,4.408
VL13_SRC002_HRC02,68,4.408
VL13_SRC002_HRC02,69,4.408
VL13_SRC002_HRC02,7,4.554
VL13_SRC002_HRC02,70,4.408
VL13_SRC002_HRC02,71,4.408
VL13_SRC002_HRC02,72,4.408
VL13_SRC002_HRC02,73,4.408
VL13_SRC002_HRC02,74,4.408
VL13_SRC002_HRC02,75,4.408
VL13_SRC002_HRC02,76,4.408
VL13_SRC002_HRC02,77,4.408
VL13_SRC002_HRC02,78,4.408
VL13_SRC002_HRC02,79,4.408
VL13_SRC002_HRC02,8,4.554
VL13_SRC002_HRC02,80,4.408
VL13_SRC002_HRC02,81,4.408
VL13_SRC002_HRC02,82,4.408
VL13_SRC002_HRC02,83,4.408
VL13_SRC002_HRC02,84,4.408
VL13_SRC002_HRC02,85,4.408
VL13_SRC002_HRC02,86,4.408
VL13_SRC002_HRC02,87,4.408
VL13_SRC002_HRC02,88,4.408
VL13_SRC002_HRC02,89,4.408
VL13_SRC002_HRC02,9,4.554
VL13_SRC002_HRC02,90,4.408
VL13_SRC002_HRC02,91,4.408
VL13_SRC002_HRC02,92,4.408
VL13_SRC002_HRC02,93,4.408
VL13_SRC002_HRC02,94,4.408
VL13_SRC002_HRC02,95,4.408
VL13_SRC002_HRC02,96,4.408
VL13_SRC002_HRC02,97,4.408
VL13_SRC002_HRC02,98,4.408
VL13_SRC002_HRC02,99,4.408
VL13_SRC710_HRC11,0,4.554
VL13_SRC710_HRC11,1,4.554
VL13_SRC710_HRC11,10,4.554
VL13_SRC710_HRC11,100,4.553
VL13_SRC710_HRC11,101,4.554
VL13_SRC710_HRC11,102,4.554
VL13_SRC710_HRC11,103,4.554
VL13_SRC710_HRC11,104,4.554
VL13_SRC710_HRC11,105,4.554
VL13_SRC710_HRC11,106,4.554
VL13_SRC710_HRC11,107,4.554
VL13_SRC710_HRC11,108,4.554
VL13_SRC710_HRC11,109,4.554
VL13_SRC710_HRC11,11,4.554
VL13_SRC710_HRC11,110,4.554
VL13_SRC710_HRC11,111,4.554
VL13_SRC710_HRC11,112,4.554
VL13_SRC710_HRC11,113,4.554
VL13_SRC710_HRC11,114,4.554
VL13_SRC710_HRC11,115,4.554
VL13_SRC710_HRC11,116,4.554
VL13_SRC710_HRC11,117,4.554
VL13_SRC710_HRC11,118,4.554
VL13_SRC710_HRC11,119,4.554
VL13_SRC710_HRC11,12,4.554
VL13_SRC710_HRC11,120,4.554
VL13_SRC710_HRC11,121,4.554
VL13_SRC710_HRC11,122,4.554
VL13_SRC710_HRC11,123,4.554
VL13_SRC710_HRC11,124,4.554
VL13_SRC710_HRC11,125,4.554
VL13_SRC710_HRC11,126,4.554
VL13_SRC710_HRC11,127,4.554
VL13_SRC710_HRC11,128,4.554
VL13_SRC710_HRC11,129,4.554
VL13_SRC710_HRC11,13,4.554
VL13_SRC710_HRC11,130,4.534
VL13_SRC710_HRC11,131,4.531
VL13_SRC710_HRC11,132,4.531
VL13_SRC710_HRC11,133,4.531
VL13_SRC710_HRC11,134,4.531
VL13_SRC710_HRC11,135,4.531
VL13_SRC710_HRC11,136,4.531
VL13_SRC710_HRC11,137,4.531
VL13_SRC710_HRC11,138,4.531
VL13_SRC710_HRC11,139,4.531
VL13_SRC710_HRC11,14,4.554
VL13_SRC710_HRC11,140,4.531
VL13_SRC710_HRC11,141,4.531
VL13_SRC710_HRC11,142,4.531
VL13_SRC710_HRC11,143,4.531
VL13_SRC710_HRC11,144,4.531
VL13_SRC710_HRC11,145,4.531
VL13_SRC710_HRC11,146,4.531
VL13_SRC710_HRC11,147,4.531
VL13_SRC710_HRC11,148,4.531
VL13_SRC710_HRC11,149,4.531
VL13_SRC710_HRC11,15,4.554
VL13_SRC710_HRC11,150,4.553
VL13_SRC710_HRC11,151,4.554
VL13_SRC710_HRC11,152,4.554
VL13_SRC710_HRC11,153,4.554
VL13_SRC710_HRC11,154,4.554
VL13_SRC710_HRC11,155,4.554
VL13_SRC710_HRC11,156,4.554
VL13_SRC710_HRC11,157,4.554
VL13_SRC710_HRC11,158,4.554
VL13_SRC710_HRC11,159,4.554
VL13_SRC710_HRC11,16,4.554
VL13_SRC710_HRC11,160,4.554
VL13_SRC710_HRC11,161,4.554
VL13_SRC710_HRC11,162,4.554
VL13_SRC710_HRC11,163,4.554
VL13_SRC710_HRC11,164,4.554
VL13_SRC710_HRC11,165,4.554
VL13_SRC710_HRC11,166,4.554
VL13_SRC710_HRC11,167,4.554
VL13_SRC710_HRC11,168,4.554
VL13_SRC710_HRC11,169,4.554
VL13_SRC710_HRC11,17,4.554
VL13_SRC710_HRC11,170,4.535
VL13_SRC710_HRC11,171,4.531
VL13_SRC710_HRC11,172,4.531
VL13_SRC710_HRC11,173,4.531
VL13_SRC710_HRC11,174,4.531
VL13_SRC710_HRC11,175,4.531
VL13_SRC710_HRC11,176,4.531
VL13_SRC710_HRC11,177,4.531
VL13_SRC710_HRC11,178,4.531
VL13_SRC710_HRC11,179,4.531
VL13_SRC710_HRC11,18,4.554
VL13_SRC710_HRC11,180,4.531
VL13_SRC710_HRC11,181,4.531
VL13_SRC710_HRC11,182,4.531
VL13_SRC710_HRC11,183,4.531
VL13_SRC710_HRC11,184,4.531
VL13_SRC710_HRC11,185,4.531
VL13_SRC710_HRC11,186,4.531
VL13_SRC710_HRC11,187,4.531
VL13_SRC710_HRC11,188,4.531
VL13_SRC710_HRC11,189,4.531
VL13_SRC710_HRC11,19,4.554
VL13_SRC710_HRC11,190,4.553
VL13_SRC710_HRC11,191,4.554
VL13_SRC710_HRC11,192,4.554
VL13_SRC710_HRC11,193,4.554
VL13_SRC710_HRC11,194,4.554
VL13_SRC710_HRC11,195,4.554
VL13_SRC710_HRC11,196,4.554
VL13_SRC710_HRC11,197,4.554
VL13_SRC710_HRC11,198,4.554
VL13_SRC710_HRC11,199,4.554
VL13_SRC710_HRC11,2,4.554
VL13_SRC710_HRC11,20,4.554
VL13_SRC710_HRC11,200,4.554
VL13_SRC710_HRC11,201,4.554
VL13_SRC710_HRC11,202,4.554
VL13_SRC710_HRC11,203,4.554
VL13_SRC710_HRC11,204,4.554
VL13_SRC710_HRC11,205,4.554
VL13_SRC710_HRC11,206,4.554
VL13_SRC710_HRC11,207,4.554
VL13_SRC710_HRC11,208,4.554
VL13_SRC710_HRC11,209,4.554
VL13_SRC710_HRC11,21,4.554
VL13_SRC710_HRC11,210,4.554
VL13_SRC710_HRC11,211,4.554
VL13_SRC710_HRC11,212,4.554
VL13_SRC710_HRC11,213,4.554
VL13_SRC710_HRC11,214,4.554
VL13_SRC710_HRC11,215,4.554
VL13_SRC710_HRC11,216,4.554
VL13_SRC710_HRC11,217,4.554
VL13_SRC710_HRC11,218,4.554
VL13_SRC710_HRC11,219,4.554
VL13_SRC710_HRC11,22,4.554
VL13_SRC710_HRC11,220,4.554
VL13_SRC710_HRC11,221,4.554
VL13_SRC710_HRC11,222,4.554
VL13_SRC710_HRC11,223,4.554
VL13_SRC710_HRC11,224,4.554
VL13_SRC710_HRC11,225,4.554
VL13_SRC710_HRC11,226,4.554
VL13_SRC710_HRC11,227,4.554
VL13_SRC710_HRC11,228,4.554
VL13_SRC710_HRC11,229,4.554
VL13_SRC710_HRC11,23,4.554
VL13_SRC710_HRC11,230,4.554
VL13_SRC710_HRC11,231,4.554
VL13_SRC710_HRC11,232,4.554
VL13_SRC710_HRC11,233,4.554
VL13_SRC710_HRC11,234,4.554
VL13_SRC710_HRC11,235,4.554
VL13_SRC710_HRC11,236,4.554
VL13_SRC710_HRC11,237,4.554
VL13_SRC710_HRC11,238,4.554
VL13_SRC710_HRC11,24,4.554
VL13_SRC710_HRC11,25,4.554
VL13_SRC710_HRC11,26,4.554
VL13_SRC710_HRC11,27,4.554
VL13_SRC710_HRC11,28,4.554
VL13_SRC710_HRC11,29,4.554
VL13_SRC710_HRC11,3,4.554
VL13_SRC710_HRC11,30,4.531
VL13_SRC710_HRC11,31,4.531
VL13_SRC710_HRC11,32,4.531
VL13_SRC710_HRC11,33,4.531
VL13_SRC710_HRC11,34,4.531
VL13_SRC710_HRC11,35,4.531
VL13_SRC710_HRC11,36,4.531
VL13_SRC710_HRC11,37,4.531
VL13_SRC710_HRC11,38,4.531
VL13_SRC710_HRC11,39,4.531
VL13_SRC710_HRC11,4,4.554
VL13_SRC710_HRC11,40,4.531
VL13_SRC710_HRC11,41,4.531
VL13_SRC710_HRC11,42,4.531
VL13_SRC710_HRC11,43,4.531
VL13_SRC710_HRC11,44,4.531
VL13_SRC710_HRC11,45,4.531
VL13_SRC710_HRC11,46,4.531
VL13_SRC710_HRC11,47,4.531
VL13_SRC710_HRC11,48,4.531
VL13_SRC710_HRC11,49,4.531
VL13_SRC710_HRC11,5,4.554
VL13_SRC710_HRC11,50,4.554
VL13_SRC710_HRC11,51,4.554
VL13_SRC710_HRC11,52,4.554
VL13_SRC710_HRC11,53,4.554
VL13_SRC710_HRC11,54,4.554
VL13_SRC710_HRC11,55,4.554
VL13_SRC710_HRC11,56,4.554
VL13_SRC710_HRC11,57,4.554
VL13_SRC710_HRC11,58,4.554
VL13_SRC710_HRC11,59,4.554
VL13_SRC710_HRC11,6,4.554
VL13_SRC710_HRC11,60,4.554
VL13_SRC710_HRC11,61,4.554
VL13_SRC710_HRC11,62,4.554
VL13_SRC710_HRC11,63,4.554
VL13_SRC710_HRC11,64,4.554
VL13_SRC710_HRC11,65,4.554
VL13_SRC710_HRC11,66,4.554
VL13_SRC710_HRC11,67,4.554
VL13_SRC710_HRC11,68,4.554
VL13_SRC710_HRC11,69,4.554
VL13_SRC710_HRC11,7,4.554
VL13_SRC710_HRC11,70,4.554
VL13_SRC710_HRC11,71,4.554
VL13_SRC710_HRC11,72,4.554
VL13_SRC710_HRC11,73,4.554
VL13_SRC710_HRC11,74,4.554
VL13_SRC710_HRC11,75,4.554
VL13_SRC710_HRC11,76,4.554
VL13_SRC710_HRC11,77,4.554
VL13_SRC710_HRC11,78,4.554
VL13_SRC710_HRC11,79,4.554
VL13_SRC710_HRC11,8,4.554
VL13_SRC710_HRC11,80,4.532
VL13_SRC710_HRC11,81,4.531
VL13_SRC710_HRC11,82,4.531
VL13_SRC710_HRC11,83,4.531
VL13_SRC710_HRC11,84,4.531
VL13_SRC710_HRC11,85,4.531
VL13_SRC710_HRC11,86,4.531
VL13_SRC710_HRC11,87,4.531
VL13_SRC710_HRC11,88,4.531
VL13_SRC710_HRC11,89,4.531
VL13_SRC710_HRC11,9,4.554
VL13_SRC710_HRC11,90,4.531
VL13_SRC710_HRC11,91,4.531
VL13_SRC710_HRC11,92,4.531
VL13_SRC710_HRC11,93,4.531
VL13_SRC710_HRC11,94,4.531
VL13_SRC710_HRC11,95,4.531
VL13_SRC710_HRC11,96,4.531
VL13_SRC710_HRC11,97,4.531
VL13_SRC710_HRC11,98,4.531
VL13_SRC710_HRC11,99,4.531
VL13_SRC715_HRC14,0,4.531
VL13_SRC715_HRC14,1,4.531
VL13_SRC715_HRC14,10,4.531
VL13_SRC715_HRC14,100,4.531
VL13_SRC715_HRC14,101,4.531
VL13_SRC715_HRC14,102,4.531
VL13_SRC715_HRC14,103,4.531
VL13_SRC715_HRC14,104,4.531
VL13_SRC715_HRC14,105,4.531
VL13_SRC715_HRC14,106,4.531
VL13_SRC715_HRC14,107,4.531
VL13_SRC715_HRC14,108,4.531
VL13_SRC715_HRC14,109,4.531
VL13_SRC715_HRC14,11,4.531
VL13_SRC715_HRC14,110,4.531
VL13_SRC715_HRC14,111,4.531
VL13_SRC715_HRC14,112,4.531
VL13_SRC715_HRC14,113,4.531
VL13_SRC715_HRC14,114,4.531
VL13_SRC715_HRC14,115,4.531
VL13_SRC715_HRC14,116,4.531
VL13_SRC715_HRC14,117,4.531
VL13_SRC715_HRC14,118,4.531
VL13_SRC715_HRC14,119,4.531
VL13_SRC715_HRC14,12,4.531
VL13_SRC715_HRC14,120,4.531
VL13_SRC715_HRC14,121,4.531
VL13_SRC715_HRC14,122,4.531
VL13_SRC715_HRC14,123,4.531
VL13_SRC715_HRC14,124,4.531
VL13_SRC715_HRC14,125,4.531
VL13_SRC715_HRC14,126,4.531
VL13_SRC715_HRC14,127,4.531
VL13_SRC715_HRC14,128,4.531
VL13_SRC715_HRC14,129,4.531
VL13_SRC715_HRC14,13,4.531
VL13_SRC715_HRC14,130,4.531
VL13_SRC715_HRC14,131,4.531
VL13_SRC715_HRC14,132,4.531
VL13_SRC715_HRC14,133,4.531
VL13_SRC715_HRC14,134,4.531
VL13_SRC715_HRC14,135,4.531
VL13_SRC715_HRC14,136,4.531
VL13_SRC715_HRC14,137,4.531
VL13_SRC715_HRC14,138,4.531
VL13_SRC715_HRC14,139,4.531
VL13_SRC715_HRC14,14,4.531
VL13_SRC715_HRC14,140,4.531
VL13_SRC715_HRC14,141,4.531
VL13_SRC715_HRC14,142,4.531
VL13_SRC715_HRC14,143,4.531
VL13_SRC715_HRC14,144,4.531
VL13_SRC715_HRC14,145,4.531
VL13_SRC715_HRC14,146,4.531
VL13_SRC715_HRC14,147,4.531
VL13_SRC715_HRC14,148,4.531
VL13_SRC715_HRC14,149,4.531
VL13_SRC715_HRC14,15,4.531
VL13_SRC715_HRC14,150,4.531
VL13_SRC715_HRC14,151,4.531
VL13_SRC715_HRC14,152,4.531
VL13_SRC715_HRC14,153,4.531
VL13_SRC715_HRC14,154,4.531
VL13_SRC715_HRC14,155,4.531
VL13_SRC715_HRC14,156,4.531
VL13_SRC715_HRC14,157,4.531
VL13_SRC715_HRC14,158,4.531
VL13_SRC715_HRC14,159,4.531
VL13_SRC715_HRC14,16,4.531
VL13_SRC715_HRC14,160,4.531
VL13_SRC715_HRC14,161,4.531
VL13_SRC715_HRC14,162,4.531
VL13_SRC715_HRC14,163,4.531
VL13_SRC715_HRC14,164,4.531
VL13_SRC715_HRC14,165,4.531
VL13_SRC715_HRC14,166,4.531
VL13_SRC715_HRC14,167,4.531
VL13_SRC715_HRC14,168,4.531
VL13_SRC715_HRC14,169,4.531
VL13_SRC715_HRC14,17,4.531
VL13_SRC715_HRC14,170,4.531
VL13_SRC715_HRC14,171,4.531
VL13_SRC715_HRC14,172,4.531
VL13_SRC715_HRC14,173,4.531
VL13_SRC715_HRC14,174,4.531
VL13_SRC715_HRC14,175,4.531
VL13_SRC715_HRC14,176,4.531
VL13_SRC715_HRC14,177,4.531
VL13_SRC715_HRC14,178,4.531
VL13_SRC715_HRC14,179,4.531
VL13_SRC715_HRC14,18,4.531
VL13_SRC715_HRC14,180,4.531
VL13_SRC715_HRC14,181,4.531
VL13_SRC715_HRC14,182,4.531
VL13_SRC715_HRC14,183,4.531
VL13_SRC715_HRC14,184,4.531
VL13_SRC715_HRC14,185,4.531
VL13_SRC715_HRC14,186,4.531
VL13_SRC715_HRC14,187,4.531
VL13_SRC715_HRC14,188,4.531
VL13_SRC715_HRC14,189,4.531
VL13_SRC715_HRC14,19,4.531
VL13_SRC715_HRC14,190,4.531
VL13_SRC715_HRC14,191,4.531
VL13_SRC715_HRC14,192,4.531
VL13_SRC715_HRC14,193,4.531
VL13_SRC715_HRC14,194,4.531
VL13_SRC715_HRC14,195,4.531
VL13_SRC715_HRC14,196,4.531
VL13_SRC715_HRC14,197,4.531
VL13_SRC715_HRC14,198,4.531
VL13_SRC715_HRC14,199,4.531
VL13_SRC715_HRC14,2,4.531
VL13_SRC715_HRC14,20,4.531
VL13_SRC715_HRC14,200,4.531
VL13_SRC715_HRC14,201,4.531
